transaction_id,date,description,category,amount,payment_method,account,is_recurring,z_score,anomaly_flag
TX-001386,2025-08-15,Health transaction 1386,Health,354.55,Card,Credit,False,0.18227085628715128,False
TX-001387,2025-11-06,Food transaction 1387,Food,131.09,Card,Checking,False,0.30749112477896834,False
TX-001388,2025-04-08,Utilities transaction 1388,Utilities,227.65,Transfer,Checking,False,0.09756758113481252,False
TX-001389,2025-02-24,Leisure transaction 1389,Leisure,197.55,Card,Checking,False,0.34615193482264234,False
TX-001390,2025-04-21,Utilities transaction 1390,Utilities,228.38,Transfer,Credit,False,0.10023037124990147,False
TX-001391,2025-06-01,Transport transaction 1391,Transport,43.31,Card,Savings,True,-0.27497534942818025,False
TX-001392,2025-09-03,Transport transaction 1392,Transport,98.67,Transfer,Savings,True,0.022578320844785598,False
TX-001393,2025-03-10,Housing transaction 1393,Housing,1089.3,Card,Checking,False,-0.24411896195321725,False
TX-001394,2025-11-08,Health transaction 1394,Health,322.49,Transfer,Savings,False,0.11099486295388335,False
TX-001395,2025-10-16,Food transaction 1395,Food,114.6,Card,Checking,True,0.12527553223340027,False
TX-001396,2025-09-07,Transport transaction 1396,Transport,15.45,Transfer,Credit,False,-0.4247196639839033,False
TX-001397,2025-02-05,Health transaction 1397,Health,222.7,Cash,Credit,False,-0.11085889171632275,False
TX-001398,2025-08-27,Transport transaction 1398,Transport,51.35,Card,Credit,True,-0.2317612687021209,False
TX-001399,2025-05-28,Food transaction 1399,Food,64.51,Card,Credit,False,-0.42822228648142674,False
TX-001400,2025-08-15,Transport transaction 1400,Transport,86.3,Transfer,Savings,True,-0.04390901479966145,False
TX-001401,2025-09-01,Food transaction 1401,Food,63.44,Digital Wallet,Credit,False,-0.4400458573743169,False
TX-001402,2025-12-03,Transport transaction 1402,Uncategorized,109.88,Card,Checking,False,-0.421771670309629,False
TX-001403,2025-12-31,Housing transaction 1403,Housing,713.27,Card,Savings,False,-0.42151434514185276,False
TX-001404,2025-07-20,Food transaction 1404,Food,121.59,Transfer,Checking,False,0.20251549535611232,False
TX-001405,2025-06-03,Food transaction 1405,Food,147.18,Card,Checking,True,0.48528669082252135,False
TX-001406,2025-03-14,Leisure transaction 1406,Leisure,151.29,Digital Wallet,Checking,False,0.09038523519772322,False
TX-001407,2025-07-20,Housing transaction 1407,Housing,1395.57,Cash,Checking,False,-0.09963345811261039,False
TX-001408,2025-10-23,Food transaction 1408,Food,171.45,Cash,Checking,False,0.7534717988322807,False
TX-001409,2025-01-17,Utilities transaction 1409,Utilities,113.48,Card,Credit,False,-0.3188854975497216,False
TX-001410,2025-05-09,Housing transaction 1410,Housing,630.67,Card,Checking,False,-0.46048160480565964,False
TX-001411,2025-08-05,Transport transaction 1411,Transport,63.32,Cash,Checking,False,-0.16742388732265195,False
TX-001412,2025-03-02,Health transaction 1412,Health,28.37,Transfer,Credit,True,-0.5428945680873132,False
TX-001413,2025-04-14,Utilities transaction 1413,Utilities,306.41,Digital Wallet,Checking,False,0.3848571009490713,False
TX-001414,2025-02-11,Leisure transaction 1414,Leisure,54.08,Card,Credit,False,-0.44707868331802203,False
TX-001415,2025-01-25,Leisure transaction 1415,Leisure,175.67,Card,Savings,False,0.22517970421751407,False
TX-001416,2025-02-08,Health transaction 1416,Health,328.7,Card,Credit,False,0.12480097395199914,False
TX-001417,2025-10-18,Food transaction 1417,Food,45.45,Transfer,Savings,True,-0.638836549302441,False
TX-001418,2025-05-11,Health transaction 1418,Health,266.6,Card,Checking,False,-0.013260136029159172,False
TX-001419,2025-08-17,Housing transaction 1419,Housing,676.93,Card,Checking,False,-0.4386580523595615,False
TX-001420,2025-04-18,Utilities transaction 1420,Utilities,167.65,Card,Checking,False,-0.121291880379351,False
TX-001421,2025-06-21,Food transaction 1421,Food,10.52,Card,Credit,False,-1.0248153635909,False
TX-001422,2025-04-12,Transport transaction 1422,Transport,129.35,Digital Wallet,Checking,False,0.18747981296860405,False
TX-001423,2025-12-20,Food transaction 1423,Food,175.89,Card,Checking,True,0.802534093004647,False
TX-001424,2025-01-12,Leisure transaction 1424,Leisure,56.68,Card,Checking,False,-0.43270355536677274,False
TX-001425,2025-10-02,Housing transaction 1425,Housing,932.97,Card,Credit,False,-0.31786898257359164,False
TX-001426,2025-04-11,Utilities transaction 1426,Utilities,247.35,Card,Checking,False,0.16942643766529616,False
TX-001427,2025-02-13,Health transaction 1427,Health,117.62,Card,Credit,False,-0.34447340760714595,False
TX-001428,2025-11-01,Food transaction 1428,Food,161.95,Card,Checking,False,0.6484961694094247,False
TX-001429,2025-01-17,Health transaction 1429,Health,247.44,Transfer,Checking,False,-0.05585676835184836,False
TX-001430,2025-11-26,Health transaction 1430,Health,157.06,Card,Checking,False,-0.2567901519282911,False
TX-001431,2025-02-26,Leisure transaction 1431,Leisure,184.87,Card,Credit,False,0.276045541583473,False
TX-001432,2025-11-07,Food transaction 1432,Food,92.87,Card,Credit,True,-0.11484240748856395,False
TX-001433,2025-10-30,Food transaction 1433,Food,133.55,Transfer,Checking,False,0.3346742877663606,False
TX-001434,2025-01-12,Food transaction 1434,Food,167.62,Cash,Checking,False,0.7111500450754873,False
TX-001435,2025-11-14,Food transaction 1435,Food,36.45,Transfer,Credit,True,-0.7382871455977783,False
TX-001436,2025-03-21,Utilities transaction 1436,Utilities,25.69,Cash,Checking,False,-0.6391133663218619,False
TX-001437,2025-08-04,Housing transaction 1437,Housing,133.55,Transfer,Checking,False,-0.6950022358476895,False
TX-001438,2025-12-05,Health transaction 1438,Health,381.99,Card,Checking,False,0.24327563660732818,False
TX-001439,2025-09-21,Food transaction 1439,Food,17.54,Digital Wallet,Checking,True,-0.947243898480537,False
TX-001440,2025-05-29,Transport transaction 1440,Uncategorized,117.46,Card,Checking,False,-0.4056749141810849,False
TX-001441,2025-03-22,Health transaction 1441,Health,133.55,Card,Checking,False,-0.30905773156850097,False
TX-001442,2025-08-03,Utilities transaction 1442,Utilities,101.39,Transfer,Checking,True,-0.3629856790448256,False
TX-001443,2025-07-17,Food transaction 1443,Food,159.14,Card,Credit,False,0.6174454832327693,False
TX-001444,2025-07-19,Transport transaction 1444,Transport,31.55,Digital Wallet,Checking,True,-0.3381840048185357,False
TX-001445,2025-01-25,Food transaction 1445,Food,170.94,Card,Credit,False,0.7478362650422117,False
TX-001446,2025-03-30,Housing transaction 1446,Housing,928.99,Transfer,Checking,False,-0.31974658176804627,False
TX-001447,2025-09-25,Food transaction 1447,Food,113.55,Unknown,Savings,True,0.11367296266561096,False
TX-001448,2025-05-23,Food transaction 1448,Food,46.37,Digital Wallet,Checking,True,-0.6286704883478066,False
TX-001449,2025-02-28,Food transaction 1449,Food,101.86,Digital Wallet,Credit,False,-0.0155023118557771,False
TX-001450,2025-12-31,Leisure transaction 1450,Leisure,153.63,Transfer,Checking,False,0.10332285035384756,False
TX-001451,2025-01-26,Food transaction 1451,Food,40.72,Transfer,Credit,True,-0.6911033626887683,False
TX-001452,2025-02-16,Transport transaction 1452,Transport,75.32,Card,Checking,False,-0.1029252593733097,False
TX-001453,2025-10-15,Food transaction 1453,Food,88.68,Card,Checking,True,-0.16114218509717093,False
TX-001454,2025-09-23,Leisure transaction 1454,Leisure,24.92,Transfer,Credit,True,-0.608301272186648,False
TX-001455,2025-01-16,Utilities transaction 1455,Utilities,266.4,Digital Wallet,Savings,False,0.23891431669604304,False
TX-001456,2025-07-18,Transport transaction 1456,Transport,50.32,Transfer,Checking,False,-0.23729740093443946,False
TX-001457,2025-10-09,Health transaction 1457,Health,247.71,Digital Wallet,Credit,False,-0.05525650265627808,False
TX-001458,2025-03-27,Food transaction 1458,Food,96.54,Transfer,Checking,True,-0.07428866433257639,False
TX-001459,2025-09-07,Transport transaction 1459,Transport,74.29,Card,Checking,True,-0.10846139160562816,False
TX-001460,2025-09-27,Food transaction 1460,Food,26.44,Card,Credit,False,-0.8488983088107035,False
TX-001461,2025-12-01,Food transaction 1461,Food,80.84,Card,Checking,True,-0.24777470453666478,False
TX-001462,2025-04-27,Leisure transaction 1462,Leisure,105.0,Card,Credit,False,-0.1655473312881717,False
TX-001463,2025-01-07,Utilities transaction 1463,Utilities,241.42,Cash,Checking,True,0.147795827552313,False
TX-001464,2025-05-17,Housing transaction 1464,Housing,1944.03,Digital Wallet,Credit,False,0.15910725902070091,False
TX-001465,2025-06-25,Leisure transaction 1465,Leisure,133.55,Transfer,Savings,True,-0.0076973685927233465,False
TX-001466,2025-11-24,Transport transaction 1466,Transport,161.6663455505388,Card,Credit,False,0.3611764753308196,False
TX-001467,2025-11-11,Housing transaction 1467,Housing,978.96,Card,Savings,False,-0.2961728049472178,False
TX-001468,2025-08-03,Food transaction 1468,Food,36.37,Card,Checking,False,-0.7391711508981813,False
TX-001469,2025-03-23,Food transaction 1469,Food,29.43,Card,Savings,True,-0.8158586107081414,False
TX-001470,2025-08-11,Housing transaction 1470,Housing,1185.44,Card,Checking,False,-0.19876409095953207,False
TX-001471,2025-04-13,Food transaction 1471,Food,47.46,Card,Credit,True,-0.6166259161298157,False
TX-001472,2025-09-30,Food transaction 1472,Food,45.55,Card,Credit,False,-0.6377315426769373,False
TX-001473,2025-01-14,Food transaction 1473,Food,17.41,Card,Savings,False,-0.9486804070936918,False
TX-001474,2025-06-08,Leisure transaction 1474,Leisure,13.71,Transfer,Credit,True,-0.6702801892379956,False
TX-001475,2025-06-01,Transport transaction 1475,Transport,18.87,Card,Checking,False,-0.40633755501834073,False
TX-001476,2025-04-18,Education transaction 1476,Education,128.48,Card,Savings,False,-0.3580784594459201,False
TX-001477,2025-07-07,Food transaction 1477,Food,82.13,Card,Checking,False,-0.2335201190676665,False
TX-001478,2025-10-28,Health transaction 1478,Health,221.76,Card,Savings,False,-0.11294870561941918,False
TX-001479,2025-04-08,Utilities transaction 1479,Utilities,133.55,Cash,Checking,True,-0.24567700767323392,False
TX-001480,2025-05-11,Leisure transaction 1480,Leisure,99.2,Transfer,Credit,False,-0.1976149244101892,False
TX-001481,2025-10-20,Food transaction 1481,Food,66.78,Card,Checking,False,-0.4031386360824917,False
TX-001482,2025-06-20,Health transaction 1482,Uncategorized,89.29,Transfer,Savings,False,-0.46549623609943414,False
TX-001483,2025-07-02,Food transaction 1483,Food,9.18,Card,Checking,False,-1.0396224523726503,False
TX-001484,2025-12-30,Food transaction 1484,Food,88.33,Cash,Credit,False,-0.16500970828643413,False
TX-001485,2025-02-08,Transport transaction 1485,Transport,97.56,Card,Checking,True,0.01661219775947144,False
TX-001486,2025-01-15,Transport transaction 1486,Transport,133.55,Card,Savings,True,0.21005433275087396,False
TX-001487,2025-01-04,Housing transaction 1487,Uncategorized,810.89,Transfer,Checking,False,1.0668809700163226,False
TX-001488,2025-12-15,Utilities transaction 1488,Utilities,286.68,Transfer,Credit,False,0.3128888146878304,False
TX-001489,2025-07-29,Leisure transaction 1489,Leisure,67.76,Transfer,Checking,False,-0.3714433947129876,False
TX-001490,2025-06-10,Transport transaction 1490,Transport,35.19,Card,Credit,False,-0.3186194210072352,False
TX-001491,2025-01-16,Utilities transaction 1491,Utilities,277.84,Card,Checking,False,0.2806435206914102,False
TX-001492,2025-04-18,Food transaction 1492,Food,148.54,Digital Wallet,Credit,False,0.5003147809293721,False
TX-001493,2025-11-07,Education transaction 1493,Education,302.46,Card,Checking,False,-0.14493193941295826,False
TX-001494,2025-08-15,Transport transaction 1494,Transport,71.05,Card,Checking,True,-0.12587602115195062,False
TX-001495,2025-06-19,Housing transaction 1495,Housing,948.4,Card,Savings,False,-0.3105897475056432,False
TX-001496,2025-02-03,Health transaction 1496,Uncategorized,46.71,Card,Checking,True,-0.555918383322839,False
TX-001497,2025-09-08,Leisure transaction 1497,Leisure,130.42,Card,Checking,True,-0.025002811087881206,False
TX-001498,2025-09-04,Health transaction 1498,Health,54.83,Card,Credit,False,-0.48406852992142835,False
TX-001499,2025-09-26,Education transaction 1499,Education,303.04,Card,Credit,True,-0.14422136933812707,False
TX-001500,2025-05-21,Health transaction 1500,Health,395.9,Transfer,Credit,True,0.2742004359605956,False
TX-001501,2025-10-01,Leisure transaction 1501,Leisure,210.1,Card,Checking,True,0.4155395716642491,False
TX-001502,2025-04-06,Utilities transaction 1502,Uncategorized,95.6,Card,Checking,True,-0.4520964298763322,False
TX-001503,2025-08-15,Leisure transaction 1503,Leisure,141.06,Cash,Savings,False,0.03382463560492342,False
TX-001504,2025-02-08,Food transaction 1504,Food,89.54,Cash,Checking,True,-0.15163912811783872,False
TX-001505,2025-10-29,Utilities transaction 1505,Utilities,283.33,Card,Credit,False,0.3006691614199562,False
TX-001506,2025-01-29,Food transaction 1506,Food,54.69,Transfer,Checking,False,-0.5367339371058948,False
TX-001507,2025-11-14,Leisure transaction 1507,Leisure,10.78,Card,Credit,False,-0.6864798526599803,False
TX-001508,2025-09-02,Utilities transaction 1508,Utilities,72.96,Transfer,Savings,False,-0.4666885872256201,False
TX-001509,2025-08-24,Leisure transaction 1509,Leisure,83.4,Card,Credit,False,-0.2849714711908576,False
TX-001510,2025-07-04,Leisure transaction 1510,Leisure,76.3,Card,Checking,True,-0.32422662828849974,False
TX-001511,2025-09-29,Health transaction 1511,Health,335.5,Transfer,Credit,False,0.13991877665525002,False
TX-001512,2025-08-24,Transport transaction 1512,Transport,96.88,Unknown,Checking,False,0.012957275509008671,False
TX-001513,2025-08-27,Utilities transaction 1513,Utilities,113.37,Card,Savings,False,-0.31928673989583095,False
TX-001514,2025-09-23,Food transaction 1514,Food,86.73,Card,Credit,False,-0.18268981429449405,False
TX-001515,2025-12-25,Housing transaction 1515,Housing,752.89,Card,Checking,True,-0.40282326974378946,False
TX-001516,2025-12-06,Food transaction 1516,Food,162.48,Cash,Checking,False,0.6543527045245945,False
TX-001517,2025-03-06,Transport transaction 1517,Transport,133.55,Card,Savings,True,0.21005433275087396,False
TX-001518,2025-06-26,Transport transaction 1518,Transport,137.27,Card,Checking,False,0.23004890741517006,False
TX-001519,2025-01-03,Health transaction 1519,Health,366.76,Card,Savings,False,0.20941620496460603,False
TX-001520,2025-05-22,Food transaction 1520,Food,37.92,Transfer,Checking,False,-0.7220435482028732,False
TX-001521,2025-06-07,Transport transaction 1521,Transport,11.24,Transfer,Checking,False,-0.4473479326227976,False
TX-001522,2025-11-20,Housing transaction 1522,Housing,1527.35,Transfer,Savings,False,-0.037465110915316596,False
TX-001523,2025-05-26,Food transaction 1523,Food,164.97,Card,Savings,False,0.6818673694996379,False
TX-001524,2025-10-20,Leisure transaction 1524,Leisure,47.24,Transfer,Checking,True,-0.4848963276205392,False
TX-001525,2025-06-02,Housing transaction 1525,Housing,611.27,Transfer,Credit,False,-0.46963372148214694,False
TX-001526,2025-07-12,Food transaction 1526,Food,146.55,Transfer,Credit,False,0.47832514908184776,False
TX-001527,2025-03-14,Food transaction 1527,Food,21.21,Card,Savings,False,-0.9066901553245493,False
TX-001528,2025-11-01,Housing transaction 1528,Housing,1261.93,Card,Checking,False,-0.16267927629022716,False
TX-001529,2025-12-10,Transport transaction 1529,Transport,96.65,Transfer,Checking,False,0.011721051806646333,False
TX-001530,2025-05-20,Housing transaction 1530,Housing,978.88,Card,Credit,False,-0.2962105456345436,False
TX-001531,2025-07-06,Leisure transaction 1531,Leisure,27.63,Card,Savings,True,-0.5933179657451536,False
TX-001532,2025-10-20,Utilities transaction 1532,Utilities,252.16,Transfer,Checking,False,0.18697167116334829,False
TX-001533,2025-03-02,Transport transaction 1533,Transport,90.07,Transfer,Savings,False,-0.0236456958522431,False
TX-001534,2025-07-17,Education transaction 1534,Education,642.75,Digital Wallet,Checking,False,0.2719644239737334,False
TX-001535,2025-10-22,Food transaction 1535,Food,67.22,Transfer,Checking,False,-0.3982766069302752,False
TX-001536,2025-11-15,Transport transaction 1536,Transport,13.34,Card,Savings,False,-0.43606067273166266,False
TX-001537,2025-10-29,Education transaction 1537,Education,482.64,Card,Savings,False,0.07581032969578456,False
TX-001538,2025-12-10,Food transaction 1538,Food,97.74,Card,Checking,False,-0.06102858482653155,False
TX-001539,2025-01-11,Utilities transaction 1539,Utilities,87.9,Unknown,Savings,False,-0.4121925813085933,False
TX-001540,2025-03-03,Housing transaction 1540,Housing,133.55,Card,Credit,False,-0.6950022358476895,False
TX-001541,2025-11-29,Food transaction 1541,Food,43.05,Card,Savings,True,-0.665356708314531,False
TX-001542,2025-08-14,Housing transaction 1542,Housing,1017.06,Cash,Savings,True,-0.2781988026083433,False
TX-001543,2025-06-02,Leisure transaction 1543,Leisure,29.43,Transfer,Checking,False,-0.5833659540865964,False
TX-001544,2025-07-18,Transport transaction 1544,Transport,58.92,Digital Wallet,Checking,True,-0.1910733842374108,False
TX-001545,2025-02-21,Leisure transaction 1545,Leisure,97.98,Transfer,Checking,False,-0.2043601767565446,False
TX-001546,2025-09-17,Food transaction 1546,Food,96.5,Transfer,Savings,True,-0.07473066698277796,False
TX-001547,2025-02-28,Food transaction 1547,Food,129.94,Cash,Credit,True,0.2947835485856752,False
TX-001548,2025-03-13,Housing transaction 1548,Housing,2049.76,Digital Wallet,Checking,False,0.20898629490755694,False
TX-001549,2025-05-28,Food transaction 1549,Food,31.69,Cash,Checking,False,-0.7908854609717567,False
TX-001550,2025-12-15,Utilities transaction 1550,Utilities,41.03,Transfer,Checking,True,-0.5831582973280741,False
TX-001551,2025-03-04,Food transaction 1551,Food,11.19,Digital Wallet,Checking,True,-1.017411819200025,False
TX-001552,2025-11-06,Utilities transaction 1552,Utilities,67.37,Digital Wallet,Credit,True,-0.4870789937233563,False
TX-001553,2025-08-31,Utilities transaction 1553,Utilities,219.1,Card,Savings,False,0.06638010786904418,False
TX-001554,2025-11-26,Food transaction 1554,Food,133.13,Card,Checking,True,0.3300332599392447,False
TX-001555,2025-04-17,Leisure transaction 1555,Uncategorized,175.17,Card,Credit,False,-0.28312296217867317,False
TX-001556,2025-08-14,Housing transaction 1556,Housing,989.93,Card,Credit,False,-0.29099761319767836,False
TX-001557,2025-11-09,Housing transaction 1557,Housing,1089.43,Card,Savings,False,-0.24405763333631292,False
TX-001558,2025-08-06,Housing transaction 1558,Housing,1373.02,Card,Checking,True,-0.11027161435254795,False
TX-001559,2025-08-29,Transport transaction 1559,Transport,13.53,Card,Checking,False,-0.43503944445579806,False
TX-001560,2025-09-16,Food transaction 1560,Food,113.12,Card,Checking,False,0.10892143417594492,False
TX-001561,2025-09-19,Transport transaction 1561,Transport,137.8,Transfer,Credit,False,0.23289759681626604,False
TX-001562,2025-01-05,Transport transaction 1562,Transport,53.71,Card,Savings,False,-0.21907653853875025,False
TX-001563,2025-09-18,Food transaction 1563,Food,137.49,Transfer,Savings,False,0.3782115488112082,False
TX-001564,2025-02-23,Leisure transaction 1564,Leisure,115.01,Transfer,Checking,True,-0.11020308867586213,False
TX-001565,2025-02-16,Health transaction 1565,Health,66.76,Card,Checking,False,-0.4575456790023427,False
TX-001566,2025-08-03,Housing transaction 1566,Housing,21348.64738878946,Transfer,Checking,False,9.313402228340081,True
TX-001567,2025-06-26,Food transaction 1567,Food,59.58,Card,Credit,False,-0.48269911311876157,False
TX-001568,2025-01-09,Leisure transaction 1568,Leisure,17.22,Card,Checking,False,-0.6508737665038092,False
TX-001569,2025-04-09,Food transaction 1569,Food,117.21,Card,Checking,False,0.1541162051590481,False
TX-001570,2025-01-20,Leisure transaction 1570,Leisure,190.38,Card,Credit,True,0.3065097550493896,False
TX-001571,2025-08-29,Food transaction 1571,Food,67.3,Unknown,Savings,True,-0.3973926016298723,False
TX-001572,2025-03-02,Food transaction 1572,Food,75.13,Card,Credit,False,-0.31087058285292885,False
TX-001573,2025-06-27,Housing transaction 1573,Housing,133.55,Card,Checking,False,-0.6950022358476895,False
TX-001574,2025-12-04,Food transaction 1574,Food,147.94,Card,Savings,False,0.4936847411763497,False
TX-001575,2025-03-03,Transport transaction 1575,Transport,101.52,Card,Checking,False,0.03789674498275437,False
TX-001576,2025-05-25,Food transaction 1576,Food,50.79,Cash,Credit,False,-0.5798291955005409,False
TX-001577,2025-08-04,Health transaction 1577,Health,383.64,Cash,Checking,True,0.24694392696914635,False
TX-001578,2025-01-03,Utilities transaction 1578,Utilities,70.55,Card,Checking,False,-0.4754794422631056,False
TX-001579,2025-06-09,Transport transaction 1579,Transport,89.61,Card,Credit,True,-0.026118143256967857,False
TX-001580,2025-08-15,Health transaction 1580,Health,26.66,Card,Savings,False,-0.5466962508259249,False
TX-001581,2025-09-26,Food transaction 1581,Food,118.72,Card,Savings,False,0.17080180520415472,False
TX-001582,2025-04-30,Food transaction 1582,Food,55.67,Transfer,Checking,False,-0.525904872175958,False
TX-001583,2025-03-30,Leisure transaction 1583,Leisure,104.43,Card,Checking,False,-0.16869880164671477,False
TX-001584,2025-11-25,Food transaction 1584,Food,133.55,Transfer,Savings,True,0.3346742877663606,False
TX-001585,2025-03-09,Transport transaction 1585,Transport,28.32,Transfer,Savings,True,-0.3555448855082337,False
TX-001586,2025-12-23,Housing transaction 1586,Housing,1595.17,Card,Credit,False,-0.005470443234936601,False
TX-001587,2025-04-08,Transport transaction 1587,Transport,124.07,Card,Credit,False,0.15910041667089345,False
TX-001588,2025-09-24,Utilities transaction 1588,Utilities,307.93,Digital Wallet,Savings,False,0.3904015406407633,False
TX-001589,2025-04-15,Utilities transaction 1589,Utilities,81.74,Transfer,Credit,False,-0.4346621526907142,False
TX-001590,2025-11-19,Leisure transaction 1590,Leisure,160.65,Card,Checking,False,0.14213569582222052,False
TX-001591,2025-05-03,Leisure transaction 1591,Leisure,149.51,Transfer,Checking,True,0.08054380144648336,False
TX-001592,2025-01-29,Transport transaction 1592,Transport,51.36,Transfer,Checking,True,-0.23170751984549645,False
TX-001593,2025-05-17,Transport transaction 1593,Transport,7.58,Card,Checking,False,-0.467020014147347,False
TX-001594,2025-07-14,Housing transaction 1594,Housing,1703.67,Transfer,Credit,True,0.045715363950572414,False
TX-001595,2025-08-14,Food transaction 1595,Food,170.63,Card,Savings,False,0.74441074450315,False
TX-001596,2025-11-28,Food transaction 1596,Food,116.72,Card,Savings,False,0.14870167269407977,False
TX-001597,2025-06-19,Education transaction 1597,Education,294.23,Digital Wallet,Checking,True,-0.15501468375064803,False
TX-001598,2025-01-09,Food transaction 1598,Food,98.33,Transfer,Checking,False,-0.0545090457360594,False
TX-001599,2025-02-09,Transport transaction 1599,Uncategorized,31.95,Card,Checking,False,-0.5872624625388432,False
TX-001600,2025-01-25,Transport transaction 1600,Transport,106.32,Card,Savings,False,0.06369619616249128,False
TX-001601,2025-09-18,Leisure transaction 1601,Leisure,166.75,Cash,Checking,True,0.17586195755399756,False
TX-001602,2025-08-14,Leisure transaction 1602,Leisure,40.56,Transfer,Credit,False,-0.521829348664518,False
TX-001603,2025-05-04,Food transaction 1603,Food,159.01,Cash,Checking,False,0.6160089746196145,False
TX-001604,2025-02-07,Transport transaction 1604,Transport,41.34,Digital Wallet,Checking,False,-0.2855638741831973,False
TX-001605,2025-11-24,Health transaction 1605,Health,412.81,Transfer,Savings,True,0.3117948541535327,False
TX-001606,2025-09-08,Transport transaction 1606,Transport,56.69,Card,Credit,False,-0.2030593792646636,False
TX-001607,2025-06-25,Food transaction 1607,Food,38.6,Card,Checking,False,-0.7145295031494479,False
TX-001608,2025-03-31,Leisure transaction 1608,Leisure,83.86,Card,Credit,False,-0.2824281793225597,False
TX-001609,2025-02-06,Health transaction 1609,Uncategorized,193.27,Transfer,Credit,False,-0.24468611706961654,False
TX-001610,2025-11-12,Housing transaction 1610,Housing,710.89,Cash,Credit,False,-0.42263713058979296,False
TX-001611,2025-06-25,Health transaction 1611,Health,249.18,Card,Credit,False,-0.051988389424840034,False
TX-001612,2025-10-11,Health transaction 1612,Health,257.04,Card,Credit,True,-0.034513988064905944,False
TX-001613,2025-03-22,Transport transaction 1613,Transport,104.76,Card,Checking,False,0.05531137452907684,False
TX-001614,2025-04-24,Education transaction 1614,Education,38.38,Card,Credit,True,-0.4684618452084783,False
TX-001615,2025-02-09,Health transaction 1615,Health,234.2,Card,Checking,False,-0.08529201949758972,False
TX-001616,2025-10-28,Health transaction 1616,Health,36.43,Card,Credit,False,-0.5249755254714011,False
TX-001617,2025-08-12,Leisure transaction 1617,Leisure,157.24,Card,Checking,False,0.12328216262462059,False
TX-001618,2025-11-14,Housing transaction 1618,Housing,689.16,Card,Checking,False,-0.43288844478464195,False
TX-001619,2025-12-15,Food transaction 1619,Food,164.82,Cash,Savings,False,0.6802098595613822,False
TX-001620,2025-04-25,Transport transaction 1620,Transport,99.78,Card,Checking,True,0.02854444393009976,False
TX-001621,2025-07-05,Food transaction 1621,Food,95.27,Transfer,Checking,False,-0.0883222484764741,False
TX-001622,2025-11-19,Food transaction 1622,Food,83.94,Cash,Savings,False,-0.21351949914604867,False
TX-001623,2025-02-25,Utilities transaction 1623,Utilities,63.55,Transfer,Credit,False,-0.5010130461064247,False
TX-001624,2025-02-09,Health transaction 1624,Health,132.85,Transfer,Savings,False,-0.31061397596442386,False
TX-001625,2025-12-20,Leisure transaction 1625,Leisure,192.48,Card,Checking,False,0.31812043531770623,False
TX-001626,2025-02-09,Utilities transaction 1626,Utilities,291.81,Card,Credit,False,0.3316012986472914,False
TX-001627,2025-12-13,Health transaction 1627,Health,15.3,Digital Wallet,Checking,False,-0.5719518741654732,False
TX-001628,2025-08-25,Food transaction 1628,Food,110.19,Transfer,Checking,False,0.07654474004868504,False
TX-001629,2025-10-16,Food transaction 1629,Food,131.72,Digital Wallet,Savings,False,0.3144526665196419,False
TX-001630,2025-09-19,Transport transaction 1630,Transport,88.53,Transfer,Credit,False,-0.031923019772408655,False
TX-001631,2025-08-04,Leisure transaction 1631,Leisure,27.15,Card,Savings,False,-0.5959718355207688,False
TX-001632,2025-05-27,Food transaction 1632,Food,45.45,Card,Savings,False,-0.638836549302441,False
TX-001633,2025-02-12,Leisure transaction 1633,Leisure,62.57,Cash,Checking,False,-0.4001383616618275,False
TX-001634,2025-06-17,Housing transaction 1634,Housing,1930.76,Card,Savings,False,0.15284702251054696,False
TX-001635,2025-04-02,Leisure transaction 1635,Leisure,107.27,Card,Checking,False,-0.15299673880765796,False
TX-001636,2025-12-19,Health transaction 1636,Health,212.17,Transfer,Credit,False,-0.13426925384356264,False
TX-001637,2025-02-28,Leisure transaction 1637,Leisure,206.33,Card,Credit,False,0.39469563613493786,False
TX-001638,2025-02-28,Education transaction 1638,Uncategorized,421.36,Card,Savings,True,0.23968183878257715,False
TX-001639,2025-10-31,Health transaction 1639,Health,378.96,Transfer,Savings,False,0.23653932157926194,False
TX-001640,2025-06-18,Utilities transaction 1640,Utilities,159.67,Transfer,Credit,False,-0.1504001887607348,False
TX-001641,2025-09-26,Utilities transaction 1641,Utilities,900.3197391270331,Card,Savings,False,2.5512365291717343,False
TX-001642,2025-12-29,Health transaction 1642,Health,391.62,Transfer,Checking,False,0.26468511308266723,False
TX-001643,2025-02-14,Leisure transaction 1643,Leisure,106.33,Transfer,Checking,False,-0.15819390045157114,False
TX-001644,2025-12-11,Housing transaction 1644,Housing,890.61,Unknown,Savings,False,-0.3378526765125609,False
TX-001645,2025-06-30,Transport transaction 1645,Transport,45.82,Card,Credit,False,-0.2614843864154428,False
TX-001646,2025-06-19,Transport transaction 1646,Transport,11.86,Card,Checking,False,-0.4440155035120816,False
TX-001647,2025-12-22,Food transaction 1647,Food,133.55,Card,Checking,False,0.3346742877663606,False
TX-001648,2025-07-10,Food transaction 1648,Food,154.74,Card,Checking,False,0.5688251917106046,False
TX-001649,2025-06-04,Education transaction 1649,Education,608.16,Digital Wallet,Credit,False,0.22958749485578786,False
TX-001650,2025-07-07,Utilities transaction 1650,Utilities,300.12,Transfer,Checking,False,0.36191333406700305,False
